Filename,Regions,Missed,Regions,Cover,Functions,Missed,Functions,Executed,Lines,Missed,Lines,Cover,Branches,Missed,Branches,Cover
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/bn/rsaz_exp.h,5,0,100.00%,2,0,100.00%,12,1,91.67%,2,0,100.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/buffer/buf_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/buffer/buffer.c,104,50,51.92%,7,2,71.43%,123,64,47.97%,44,27,38.64%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cmac/cm_ameth.c,3,3,0.00%,2,2,0.00%,7,7,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cmac/cm_pmeth.c,74,74,0.00%,9,9,0.00%,84,84,0.00%,44,44,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cmac/cmac.c,129,129,0.00%,10,10,0.00%,153,153,0.00%,74,74,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_asn1.c,67,67,0.00%,6,6,0.00%,97,97,0.00%,36,36,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_att.c,88,88,0.00%,23,23,0.00%,124,124,0.00%,44,44,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_dd.c,41,41,0.00%,3,3,0.00%,59,59,0.00%,18,18,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_enc.c,157,157,0.00%,4,4,0.00%,155,155,0.00%,76,76,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_env.c,575,575,0.00%,28,28,0.00%,646,646,0.00%,276,276,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_io.c,32,32,0.00%,8,8,0.00%,51,51,0.00%,8,8,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_kari.c,281,281,0.00%,14,14,0.00%,300,300,0.00%,150,150,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_lib.c,380,380,0.00%,27,27,0.00%,434,434,0.00%,206,206,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_pwri.c,239,239,0.00%,5,5,0.00%,260,260,0.00%,114,114,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cms/cms_sd.c,733,733,0.00%,33,33,0.00%,743,743,0.00%,384,384,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/comp/c_zlib.c,2,2,0.00%,2,2,0.00%,6,6,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/comp/comp_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/conf/conf_api.c,135,135,0.00%,11,11,0.00%,145,145,0.00%,64,64,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/conf/conf_def.c,567,567,0.00%,23,23,0.00%,613,613,0.00%,276,276,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/conf/conf_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/conf/conf_lib.c,125,125,0.00%,22,22,0.00%,188,188,0.00%,52,52,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/conf/conf_mall.c,1,1,0.00%,1,1,0.00%,9,9,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/conf/conf_mod.c,290,284,2.07%,24,21,12.50%,328,311,5.18%,134,131,2.24%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/conf/conf_sap.c,24,24,0.00%,3,3,0.00%,32,32,0.00%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/conf/conf_ssl.c,98,98,0.00%,6,6,0.00%,106,106,0.00%,38,38,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cpt_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/cryptlib.c,53,46,13.21%,7,6,14.29%,80,65,18.75%,32,29,9.38%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_b64.c,90,90,0.00%,3,3,0.00%,106,106,0.00%,34,34,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_log.c,150,150,0.00%,15,15,0.00%,166,166,0.00%,50,50,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_oct.c,277,277,0.00%,8,8,0.00%,292,292,0.00%,124,124,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_prn.c,36,36,0.00%,5,5,0.00%,80,80,0.00%,32,32,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_sct.c,226,226,0.00%,27,27,0.00%,271,271,0.00%,112,112,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_sct_ctx.c,162,162,0.00%,10,10,0.00%,156,156,0.00%,80,80,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_vfy.c,84,84,0.00%,2,2,0.00%,76,76,0.00%,50,50,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ct/ct_x509v3.c,25,25,0.00%,6,6,0.00%,40,40,0.00%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ctype.c,22,16,27.27%,4,3,25.00%,16,11,31.25%,14,10,28.57%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/cfb64ede.c,116,116,0.00%,2,2,0.00%,140,140,0.00%,110,110,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/cfb64enc.c,22,22,0.00%,1,1,0.00%,52,52,0.00%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/cfb_enc.c,84,84,0.00%,1,1,0.00%,84,84,0.00%,98,98,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/des_enc.c,373,373,0.00%,5,5,0.00%,216,216,0.00%,50,50,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/ecb3_enc.c,8,8,0.00%,1,1,0.00%,18,18,0.00%,2,2,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/ecb_enc.c,11,11,0.00%,2,2,0.00%,28,28,0.00%,2,2,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/ncbc_enc.c,61,61,0.00%,1,1,0.00%,79,79,0.00%,46,46,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/ofb64ede.c,15,15,0.00%,1,1,0.00%,38,38,0.00%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/ofb64enc.c,16,16,0.00%,1,1,0.00%,40,40,0.00%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/set_key.c,52,52,0.00%,7,7,0.00%,84,84,0.00%,18,18,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/des/xcbc_enc.c,65,65,0.00%,1,1,0.00%,82,82,0.00%,46,46,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_ameth.c,604,604,0.00%,31,31,0.00%,606,606,0.00%,292,292,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_asn1.c,38,38,0.00%,3,3,0.00%,63,63,0.00%,20,20,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_check.c,184,121,34.24%,6,3,50.00%,155,84,45.81%,108,77,28.70%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_gen.c,67,30,55.22%,2,0,100.00%,60,27,55.00%,40,24,40.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_kdf.c,88,88,0.00%,3,3,0.00%,107,107,0.00%,46,46,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_key.c,132,42,68.18%,11,3,72.73%,166,51,69.28%,72,36,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_lib.c,134,64,52.24%,25,17,32.00%,197,110,44.16%,68,41,39.71%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_pmeth.c,329,329,0.00%,9,9,0.00%,355,355,0.00%,184,184,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_rfc5114.c,11,2,81.82%,1,0,100.00%,15,3,80.00%,8,4,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dh/dh_rfc7919.c,54,54,0.00%,3,3,0.00%,50,50,0.00%,34,34,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_ameth.c,327,327,0.00%,22,22,0.00%,378,378,0.00%,164,164,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_asn1.c,59,59,0.00%,8,8,0.00%,75,75,0.00%,28,28,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_gen.c,461,461,0.00%,3,3,0.00%,438,438,0.00%,300,300,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_key.c,37,37,0.00%,2,2,0.00%,47,47,0.00%,24,24,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_lib.c,186,186,0.00%,25,25,0.00%,239,239,0.00%,110,110,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_ossl.c,267,267,0.00%,10,10,0.00%,258,258,0.00%,172,172,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_pmeth.c,186,186,0.00%,9,9,0.00%,165,165,0.00%,94,94,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_sign.c,2,2,0.00%,2,2,0.00%,6,6,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dsa/dsa_vrf.c,1,1,0.00%,1,1,0.00%,3,3,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dso/dso_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dso/dso_lib.c,275,275,0.00%,15,15,0.00%,259,259,0.00%,128,128,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/dso/dso_openssl.c,1,1,0.00%,1,1,0.00%,3,3,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve25519.c,371,371,0.00%,68,68,0.00%,2266,2266,0.00%,150,150,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/arch_32/arch_intrinsics.h,1,1,0.00%,1,1,0.00%,3,3,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/arch_32/f_impl.c,18,18,0.00%,3,3,0.00%,68,68,0.00%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/arch_32/f_impl.h,26,26,0.00%,4,4,0.00%,29,29,0.00%,10,10,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/curve448.c,162,162,0.00%,26,26,0.00%,460,460,0.00%,80,80,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/curve448utils.h,1,1,0.00%,1,1,0.00%,3,3,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/eddsa.c,134,134,0.00%,14,14,0.00%,217,217,0.00%,74,74,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/f_generic.c,81,81,0.00%,9,9,0.00%,133,133,0.00%,30,30,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/field.h,31,31,0.00%,8,8,0.00%,72,72,0.00%,12,12,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/point_448.h,2,2,0.00%,2,2,0.00%,6,6,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/scalar.c,101,101,0.00%,11,11,0.00%,132,132,0.00%,38,38,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/curve448/word.h,2,2,0.00%,2,2,0.00%,16,16,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_ameth.c,681,620,8.96%,33,26,21.21%,674,601,10.83%,324,304,6.17%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_asn1.c,705,557,20.99%,22,11,50.00%,702,529,24.64%,344,286,16.86%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_check.c,47,22,53.19%,1,0,100.00%,47,22,53.19%,22,11,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_curve.c,209,131,37.32%,6,3,50.00%,203,122,39.90%,118,82,30.51%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_cvt.c,7,2,71.43%,1,0,100.00%,14,4,71.43%,4,2,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_key.c,454,244,46.26%,38,12,68.42%,470,252,46.38%,270,182,32.59%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_kmeth.c,132,98,25.76%,19,16,15.79%,168,132,21.43%,66,54,18.18%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_lib.c,709,339,52.19%,65,14,78.46%,779,388,50.19%,374,210,43.85%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_local.h,32,14,56.25%,4,0,100.00%,36,19,47.22%,22,14,36.36%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_mult.c,608,197,67.60%,7,1,85.71%,546,165,69.78%,322,122,62.11%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_oct.c,91,38,58.24%,5,0,100.00%,92,50,45.65%,36,18,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_pmeth.c,362,362,0.00%,11,11,0.00%,324,324,0.00%,184,184,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ec_print.c,68,68,0.00%,4,4,0.00%,72,72,0.00%,24,24,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecdh_kdf.c,45,45,0.00%,2,2,0.00%,50,50,0.00%,24,24,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecdh_ossl.c,69,31,55.07%,2,0,100.00%,76,31,59.21%,26,12,53.85%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecdsa_ossl.c,303,138,54.46%,6,0,100.00%,316,141,55.38%,158,78,50.63%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecdsa_sign.c,20,10,50.00%,5,1,80.00%,24,9,62.50%,6,3,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecdsa_vrf.c,12,6,50.00%,2,0,100.00%,13,4,69.23%,4,2,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/eck_prn.c,171,171,0.00%,2,2,0.00%,160,160,0.00%,118,118,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecp_mont.c,107,42,60.75%,12,1,91.67%,211,55,73.93%,54,29,46.30%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecp_nistz256.c,519,213,58.96%,20,5,75.00%,727,230,68.36%,216,122,43.52%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecp_oct.c,272,120,55.88%,3,0,100.00%,276,126,54.35%,164,72,56.10%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecp_smpl.c,1156,358,69.03%,33,6,81.82%,1199,436,63.64%,828,424,48.79%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/ec/ecx_meth.c,636,636,0.00%,37,37,0.00%,419,419,0.00%,304,304,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_all.c,7,7,0.00%,1,1,0.00%,3,3,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_cnf.c,111,111,0.00%,6,6,0.00%,127,127,0.00%,72,72,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_ctrl.c,249,249,0.00%,8,8,0.00%,214,214,0.00%,150,150,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_dyn.c,279,279,0.00%,12,12,0.00%,274,274,0.00%,140,140,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_err.c,3,0,100.00%,1,0,100.00%,9,0,100.00%,2,1,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_fat.c,119,119,0.00%,5,5,0.00%,98,98,0.00%,66,66,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_init.c,47,44,6.38%,4,3,25.00%,60,56,6.67%,28,27,3.57%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_lib.c,115,108,6.09%,30,28,6.67%,185,175,5.41%,42,39,7.14%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_list.c,241,241,0.00%,14,14,0.00%,312,312,0.00%,148,148,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_openssl.c,74,74,0.00%,11,11,0.00%,106,106,0.00%,50,50,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_rdrand.c,32,32,0.00%,6,6,0.00%,42,42,0.00%,20,20,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/eng_table.c,123,120,2.44%,13,12,7.69%,169,162,4.14%,72,71,1.39%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_asnmth.c,77,76,1.30%,13,12,7.69%,123,120,2.44%,48,48,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_cipher.c,29,28,3.45%,9,8,11.11%,52,49,5.77%,14,14,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_dh.c,17,16,5.88%,8,7,12.50%,35,32,8.57%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_digest.c,29,28,3.45%,9,8,11.11%,52,49,5.77%,14,14,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_dsa.c,17,17,0.00%,8,8,0.00%,35,35,0.00%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_eckey.c,17,16,5.88%,8,7,12.50%,35,32,8.57%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_pkmeth.c,37,36,2.70%,10,9,10.00%,67,64,4.48%,20,20,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_rand.c,17,17,0.00%,8,8,0.00%,35,35,0.00%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/engine/tb_rsa.c,17,16,5.88%,8,7,12.50%,35,32,8.57%,6,6,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/err/err.c,477,273,42.77%,47,22,53.19%,514,272,47.08%,224,151,32.59%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/err/err_all.c,62,1,98.39%,1,0,100.00%,57,1,98.25%,60,30,50.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/err/err_prn.c,11,8,27.27%,3,1,66.67%,26,9,65.38%,6,5,16.67%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/bio_b64.c,411,411,0.00%,8,8,0.00%,385,385,0.00%,222,222,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/bio_enc.c,252,252,0.00%,8,8,0.00%,297,297,0.00%,136,136,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/bio_md.c,114,114,0.00%,8,8,0.00%,149,149,0.00%,68,68,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/c_allc.c,118,118,0.00%,1,1,0.00%,161,161,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/c_alld.c,16,16,0.00%,1,1,0.00%,37,37,0.00%,0,0,-
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/digest.c,201,80,60.20%,14,3,78.57%,208,77,62.98%,108,65,39.81%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_aes.c,1025,1025,0.00%,42,42,0.00%,1236,1236,0.00%,650,650,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_aes_cbc_hmac_sha1.c,323,323,0.00%,7,7,0.00%,520,520,0.00%,146,146,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_aes_cbc_hmac_sha256.c,342,342,0.00%,7,7,0.00%,554,554,0.00%,158,158,0.00%
home/leone/Documents/linux-sgx/SGX_APP/intel-sgx-ssl/openssl_source/openssl/crypto/evp/e_aria.c,466,466,0.00%,20,20,0.00%,499,499,0.00%,296,296,0.00%
