Filename,Regions,Missed,Regions,Cover,Functions,Missed,Functions,Executed,Lines,Missed,Lines,Cover,Branches,Missed,Branches,Cover
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/sha512.c,253,40,84.19%,10,2,80.00%,205,53,74.15%,48,25,47.92%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/ssl_ciphersuites.c,66,43,34.85%,9,6,33.33%,111,73,34.23%,72,51,29.17%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/ssl_cli.c,1617,1045,35.37%,38,15,60.53%,2104,1296,38.40%,666,457,31.38%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/ssl_cookie.c,74,68,8.11%,8,5,37.50%,93,79,15.05%,40,38,5.00%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/ssl_srv.c,1788,1629,8.89%,39,37,5.13%,2362,2166,8.30%,806,745,7.57%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/ssl_ticket.c,156,129,17.31%,11,6,45.45%,228,188,17.54%,86,75,12.79%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/ssl_tls.c,3445,2694,21.80%,170,105,38.24%,4882,3771,22.76%,1580,1295,18.04%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/x509.c,652,327,49.85%,21,4,80.95%,516,249,51.74%,338,196,42.01%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/x509_crt.c,1558,720,53.79%,37,5,86.49%,1321,504,61.85%,844,486,42.42%
SGX_APP/mbedtls-SGX/trusted/net_sockets_proxy.c,19,7,63.16%,11,2,81.82%,58,13,77.59%,4,2,50.00%
common/inc/internal/se_cdefs.h,1,0,100.00%,1,0,100.00%,4,0,100.00%,0,0,-
common/inc/internal/se_memcpy.h,4,4,0.00%,1,1,0.00%,6,6,0.00%,2,2,0.00%
common/inc/sgx_random_buffers.h,3,3,0.00%,3,3,0.00%,20,20,0.00%,0,0,-
sdk/simulation/tinst/deriv.cpp,14,14,0.00%,3,3,0.00%,22,22,0.00%,12,12,0.00%
sdk/simulation/tinst/t_instructions.cpp,226,226,0.00%,5,5,0.00%,170,170,0.00%,114,114,0.00%
sdk/tlibcrypto/ipp/init_tcrypto_lib.cpp,1,1,0.00%,1,1,0.00%,4,4,0.00%,0,0,-
